timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1782115741439,357,GET Especialidades,200,OK,10 Hilos CRUD 1-5,text,true,,517,408,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,356,0,0
1782115741420,377,GET Especialidades,200,OK,10 Hilos CRUD 1-8,text,true,,517,408,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,377,0,0
1782115741419,478,GET Especialidades,200,OK,10 Hilos CRUD 1-7,text,true,,517,408,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,477,0,0
1782115741792,252,POST Agregar Especialidad,400,Bad Request,10 Hilos CRUD 1-9,text,false,,530,481,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,243,0,0
1782115741901,208,POST Agregar Especialidad,400,Bad Request,10 Hilos CRUD 1-7,text,false,,530,481,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,203,0,0
1782115741796,356,POST Agregar Especialidad,400,Bad Request,10 Hilos CRUD 1-6,text,false,,530,481,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,353,0,0
1782115741788,371,POST Agregar Especialidad,200,OK,10 Hilos CRUD 1-1,text,true,,604,481,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,368,0,0
1782115741793,364,POST Agregar Especialidad,400,Bad Request,10 Hilos CRUD 1-10,text,false,,530,481,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,364,0,0
1782115741801,360,POST Agregar Especialidad,400,Bad Request,10 Hilos CRUD 1-2,text,false,,530,481,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,360,0,0
1782115741798,362,POST Agregar Especialidad,400,Bad Request,10 Hilos CRUD 1-8,text,false,,530,481,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,362,0,0
1782115741795,363,POST Agregar Especialidad,400,Bad Request,10 Hilos CRUD 1-3,text,false,,530,481,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,363,0,0
1782115741804,361,POST Agregar Especialidad,200,OK,10 Hilos CRUD 1-5,text,true,,616,481,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,361,0,0
1782115741790,394,POST Agregar Especialidad,200,OK,10 Hilos CRUD 1-4,text,true,,607,481,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/tarotistas/2/especialidades,394,0,0
1782115742049,384,Login Tarotista,200,OK,10 Hilos CRUD 1-9,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,384,0,0
1782115742110,397,Login Tarotista,200,OK,10 Hilos CRUD 1-7,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,249,0,0
1782115742161,395,Login Tarotista,200,OK,10 Hilos CRUD 1-10,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,395,0,0
1782115742167,396,Login Tarotista,200,OK,10 Hilos CRUD 1-1,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,239,0,0
1782115742187,392,Login Tarotista,200,OK,10 Hilos CRUD 1-2,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,236,0,0
1782115742174,408,Login Tarotista,200,OK,10 Hilos CRUD 1-6,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,240,0,0
1782115742174,413,Login Tarotista,200,OK,10 Hilos CRUD 1-5,text,true,,856,281,10,10,https://ingenious-smile-production-f4df.up.railway.app/api/auth/login,412,0,0
